code_commune_insee;nom_de_la_commune;code_postal;ligne_5;libelle_d_acheminement;coordonnees_gps
91338;LIMOURS;91470;;LIMOURS;48.646649279,2.080778322
70234;FILAIN;70230;;FILAIN;47.525398149,6.177855421
45303;SCEAUX DU GATINAIS;45490;;SCEAUX DU GATINAIS;48.120949472,2.590956561
70180;COURCHATON;70110;;COURCHATON;47.514029202,6.55328557
27263;LE PERREY;27500;FOURMETOT;LE PERREY;49.390612805,0.5547812830000001
91345;LONGJUMEAU;91160;;LONGJUMEAU;48.689811714,2.30290407
70237;FLEUREY LES LAVONCOURT;70120;;FLEUREY LES LAVONCOURT;47.66235978,5.785691339
45311;SIGLOY;45110;;SIGLOY;47.839644342,2.22289797
70183;COURTESOULT ET GATEY;70600;;COURTESOULT ET GATEY;47.609090711,5.612272501
27263;LE PERREY;27680;ST OUEN DES CHAMPS;LE PERREY;49.390612805,0.5547812830000001
91399;MESPUITS;91150;;MESPUITS;48.358359622,2.277034492
70240;FONTAINE LES LUXEUIL;70800;;FONTAINE LES LUXEUIL;47.859818627,6.334514367
45321;THIMORY;45260;;THIMORY;47.925255288,2.594082089
70188;CREVENEY;70240;;CREVENEY;47.680850185,6.293256598
27266;FRANQUEVILLE;27800;;FRANQUEVILLE;49.173391054,0.6859424930000001
91433;MORIGNY CHAMPIGNY;91150;;MORIGNY CHAMPIGNY;48.440625713,2.207385974
70247;FOUVENT ST ANDOCHE;70600;;FOUVENT ST ANDOCHE;47.650707097,5.672713901
45326;TOURNOISIS;45310;;TOURNOISIS;48.004691075,1.624703178
70190;CUBRY LES FAVERNEY;70160;;CUBRY LES FAVERNEY;47.815868536,6.133557445
27275;GAILLON;27600;;GAILLON;49.158932793,1.346175179
91473;ORVEAU;91590;;ORVEAU;48.449035789,2.296459096
70263;GENEVREY;70240;;GENEVREY;47.721496173,6.327000786
45348;YEVRE LA VILLE;45300;;YEVRE LA VILLE;48.143093608,2.322656995
70194;CUVE;70800;;CUVE;47.911425344,6.220896337
27284;GISORS;27140;;GISORS;49.278861756,1.768430505
91482;PECQUEUSE;91470;;PECQUEUSE;48.648531731,2.035941043
70273;GRAMMONT;70110;;GRAMMONT;47.513334589,6.5143639790000005
45348;YEVRE LA VILLE;45300;YEVRE LE CHATEL;YEVRE LA VILLE;48.143093608,2.322656995
70195;DAMBENOIT LES COLOMBE;70200;;DAMBENOIT LES COLOMBE;47.722687524,6.37685499
27286;GIVERVILLE;27560;;GIVERVILLE;49.191804945,0.5681253150000001
91508;PUISELET LE MARAIS;91150;;PUISELET LE MARAIS;48.399423569,2.263725871
70274;GRANDECOURT;70120;;GRANDECOURT;47.637063963,5.860699084
46005;ANGLARS JUILLAC;46140;;ANGLARS JUILLAC;44.486335023,1.208272181
70197;DAMPIERRE SUR LINOTTE;70230;PRESLE;DAMPIERRE SUR LINOTTE;47.532766007,6.24190706
27290;GOUPIL OTHON;27170;LE TILLEUL OTHON;GOUPIL OTHON;49.119523661,0.7756218810000001
91519;RICHARVILLE;91410;;RICHARVILLE;48.468244596,1.998678079
70282;GY;70700;;GY;47.402613112,5.806320738
46010;AUJOLS;46090;;AUJOLS;44.424680262,1.541489114
70203;LA DEMIE;70000;;LA DEMIE;47.582125271,6.170580247
27294;VAL D ORGER;27380;GRAINVILLE;VAL D ORGER;49.341356551,1.388564813
91533;SACLAS;91690;;SACLAS;48.35805762,2.113633134
70284;HAUTEVELLE;70800;;HAUTEVELLE;47.840954873,6.294636797
46016;BALADOU;46600;;BALADOU;44.924297757,1.554982765
70220;ESSERTENNE ET CECEY;70100;;ESSERTENNE ET CECEY;47.40153692,5.467716564
27295;GRAND CAMP;27270;;GRAND CAMP;49.043885168,0.53344891
91534;SACLAY;91400;;SACLAY;48.735923981,2.166033197
70285;HERICOURT;70400;;HERICOURT;47.569197714,6.762227749
46029;BIARS SUR CERE;46130;;BIARS SUR CERE;44.928279074,1.856540483
70226;FALLON;70110;;FALLON;47.507759529,6.477386393
27300;GROSLEY SUR RISLE;27170;;GROSLEY SUR RISLE;49.045435109,0.8050540740000001
91540;ST CHERON;91530;;ST CHERON;48.549055433,2.126191471
70285;HERICOURT;70400;BUSSUREL;HERICOURT;47.569197714,6.762227749
46033;PORTE DU QUERCY;46800;LE BOULVE;PORTE DU QUERCY;44.40850063,1.142502399
70228;FAVERNEY;70160;PORT D ATELIER;FAVERNEY;47.766395143,6.080674935
27307;GUISENIERS;27700;;GUISENIERS;49.213881375,1.478179112
91547;ST ESCOBILLE;91410;;ST ESCOBILLE;48.422589066,1.95754312
70285;HERICOURT;70400;TAVEY;HERICOURT;47.569197714,6.762227749
46036;LE BOUYSSOU;46120;;LE BOUYSSOU;44.694436283,1.946607135
70233;LES FESSEY;70310;;LES FESSEY;47.810875692,6.517442549
27318;LA HAYE DE CALLEVILLE;27800;;LA HAYE DE CALLEVILLE;49.186865492,0.7763868930000001
91549;STE GENEVIEVE DES BOIS;91700;;STE GENEVIEVE DES BOIS;48.641188588,2.330441408
70286;HUGIER;70150;;HUGIER;47.311751897,5.706555511
46052;CAMBOULIT;46100;;CAMBOULIT;44.59946185,1.953330685
70242;FONTENOIS LA VILLE;70210;;FONTENOIS LA VILLE;47.938323022,6.175413199
27320;LA HAYE DU THEIL;27370;;LA HAYE DU THEIL;49.238448743,0.875865073
91553;ST GERMAIN LES CORBEIL;91250;;ST GERMAIN LES CORBEIL;48.625041408,2.492346563
70288;HYET;70190;;HYET;47.476148472,6.077411559
46054;CANIAC DU CAUSSE;46240;;CANIAC DU CAUSSE;44.630400296,1.656088765
70245;FOUGEROLLES ST VALBERT;70220;FOUGEROLLES;FOUGEROLLES ST VALBERT;47.898249592,6.411768992
27329;HENNEZIS;27700;;HENNEZIS;49.190503666,1.456612737
91560;ST JEAN DE BEAUREGARD;91940;VILLEZIERS;ST JEAN DE BEAUREGARD;48.665836914,2.172226269
70290;JASNEY;70800;;JASNEY;47.870227159,6.176489672
46057;CARDAILLAC;46100;;CARDAILLAC;44.683024172,2.01384825
70247;FOUVENT ST ANDOCHE;70600;FOUVENT LE BAS;FOUVENT ST ANDOCHE;47.650707097,5.672713901
27332;HEUDEBOUVILLE;27400;;HEUDEBOUVILLE;49.192430563,1.236824538
91578;ST SULPICE DE FAVIERES;91910;;ST SULPICE DE FAVIERES;48.535680665,2.180494001
70291;JONVELLE;70500;;JONVELLE;47.928346051,5.912754471
46058;CARENNAC;46110;;CARENNAC;44.906107898,1.723739455
70262;GENEVREUILLE;70240;;GENEVREUILLE;47.67516542,6.37848217
27334;HEUDREVILLE EN LIEUVIN;27230;;HEUDREVILLE EN LIEUVIN;49.193805819,0.504682641
91589;SAVIGNY SUR ORGE;91600;;SAVIGNY SUR ORGE;48.68419191,2.349018833
70297;LARRET;70600;;LARRET;47.627843712,5.632892995
46078;COUZOU;46500;;COUZOU;44.769933644,1.6331561460000001
70265;GERMIGNEY;70100;;GERMIGNEY;47.370176115,5.533917587
27336;LA HEUNIERE;27950;;LA HEUNIERE;49.064612205,1.412654088
91593;SERMAISE;91530;;SERMAISE;48.53083456,2.088227102
70301;LIEFFRANS;70190;;LIEFFRANS;47.522367741,5.966573845
46095;ESPERE;46090;;ESPERE;44.514120264,1.37054443
70269;GIREFONTAINE;70210;;GIREFONTAINE;47.895284693,6.171958219
27341;L HOSMES;27570;;L HOSMES;48.789475809,1.032166873
91600;SOISY SUR SEINE;91450;;SOISY SUR SEINE;48.66004425,2.462899971
70304;LINEXERT;70200;;LINEXERT;47.743351632,6.484202365
46096;ESPEYROUX;46120;;ESPEYROUX;44.765555568,1.9257302690000002
70279;GRAY;70100;;GRAY;47.43198811,5.610724588
27342;HOUETTEVILLE;27400;;HOUETTEVILLE;49.129185565,1.090506929
91602;SOUZY LA BRICHE;91580;;SOUZY LA BRICHE;48.527330809,2.154282993
70305;LOEUILLEY;70100;;LOEUILLEY;47.465664131,5.399490237
46100;FAYCELLES;46100;;FAYCELLES;44.565802397,1.9921463620000002
70292;JUSSEY;70500;NOROY LES JUSSEY;JUSSEY;47.81710493,5.890039654
27343;HOULBEC COCHEREL;27120;;HOULBEC COCHEREL;49.064064917,1.361066255
91613;CONGERVILLE THIONVILLE;91740;;CONGERVILLE THIONVILLE;48.382499029,1.99087837
70310;LURE;70200;;LURE;47.685477355,6.496569615
46111;FOURMAGNAC;46100;;FOURMAGNAC;44.665626543,1.9806880960000002
70303;LIEVANS;70240;;LIEVANS;47.635989408,6.3482250239999996
27346;HOUVILLE EN VEXIN;27440;;HOUVILLE EN VEXIN;49.300204273,1.357965674
91631;VARENNES JARCY;91480;;VARENNES JARCY;48.681024413,2.562784314
70312;LUZE;70400;;LUZE;47.606283855,6.719229364
46130;GREZELS;46700;;GREZELS;44.467705148,1.150009776
70306;LOMONT;70200;;LOMONT;47.625263578,6.597507827
27348;IGOVILLE;27460;;IGOVILLE;49.32317521,1.15073882
91639;VAYRES SUR ESSONNE;91820;;VAYRES SUR ESSONNE;48.431731467,2.346279905
70335;MAUSSANS;70230;;MAUSSANS;47.43583132,6.247511265
46138;COEUR DE CAUSSE;46240;FONTANES DU CAUSSE;COEUR DE CAUSSE;44.653112676,1.577740047
70308;LA LONGINE;70310;;LA LONGINE;47.899447747,6.577463034
27351;INCARVILLE;27400;;INCARVILLE;49.251811858,1.154084905
91654;VIDELLES;91890;;VIDELLES;48.468573055,2.421311702
70343;MERSUAY;70160;;MERSUAY;47.784937627,6.142061561
46138;COEUR DE CAUSSE;46240;LABASTIDE MURAT;COEUR DE CAUSSE;44.653112676,1.577740047
70309;LOULANS VERCHAMP;70230;;LOULANS VERCHAMP;47.445163639,6.204817743
27355;IVRY LA BATAILLE;27540;;IVRY LA BATAILLE;48.886226343,1.446902465
91665;LA VILLE DU BOIS;91620;;LA VILLE DU BOIS;48.661219416,2.264997188
70348;MOFFANS ET VACHERESSE;70200;;MOFFANS ET VACHERESSE;47.628137687,6.548523242
46143;LACAPELLE MARIVAL;46120;;LACAPELLE MARIVAL;44.725433572,1.9366016510000001
70309;LOULANS VERCHAMP;70230;VERCHAMP;LOULANS VERCHAMP;47.445163639,6.204817743
27358;JOUY SUR EURE;27120;;JOUY SUR EURE;49.049121264,1.291213773
92020;CHATILLON;92320;;CHATILLON;48.80363284,2.288340335
70351;MOLLANS;70240;;MOLLANS;47.650808055,6.389274812
46151;LAMOTHE CASSEL;46240;;LAMOTHE CASSEL;44.612815407,1.514228578
70315;MAGNONCOURT;70800;;MAGNONCOURT;47.903707197,6.290406741
27365;LERY;27690;;LERY;49.287441332,1.195356246
92026;COURBEVOIE;92400;;COURBEVOIE;48.898414495,2.255695763
70355;MONTARLOT LES RIOZ;70190;;MONTARLOT LES RIOZ;47.417853653,5.999351164
46155;LARNAGOL;46160;;LARNAGOL;44.488150171,1.777572674
70317;LES MAGNY;70110;;LES MAGNY;47.528033659,6.441058415
27374;LOUVERSEY;27190;;LOUVERSEY;48.990772264,0.915609501
92032;FONTENAY AUX ROSES;92260;;FONTENAY AUX ROSES;48.789655005,2.286844555
70358;MONTCEY;70000;;MONTCEY;47.64994543,6.240730472
46156;BELLEFONT LA RAUZE;46090;COURS;BELLEFONT LA RAUZE;44.513100348,1.5034530940000002
70330;MANDREVILLARS;70400;;MANDREVILLARS;47.617389573,6.77159613
27378;LA MADELEINE DE NONANCOURT;27320;;LA MADELEINE DE NONANCOURT;48.790211487,1.217757113
92035;LA GARENNE COLOMBES;92250;;LA GARENNE COLOMBES;48.906873428,2.245228942
70359;MONTCOURT;70500;;MONTCOURT;47.930451708,5.96253391
46162;LAUZES;46360;;LAUZES;44.563221037,1.577887897
70352;LA MONTAGNE;70310;;LA MONTAGNE;47.924295415,6.590213455
27383;MANDRES;27130;;MANDRES;48.753118783,0.8513542740000001
92050;NANTERRE;92000;;NANTERRE;48.896168757,2.207090178
70366;VILLERS CHEMIN ET MONT LES ETRELLES;70700;;VILLERS CHEMIN MONT LES ETRELLES;47.442636432,5.875896518
46165;LAVERGNE;46500;;LAVERGNE;44.801894738,1.766159439
70356;MONTBOILLON;70700;;MONTBOILLON;47.379757037,5.91364203
27384;MANNEVILLE LA RAOULT;27210;;MANNEVILLE LA RAOULT;49.368776468,0.32780489100000004
92062;PUTEAUX;92800;;PUTEAUX;48.883640381,2.238727624
70369;MONT ST LEGER;70120;;MONT ST LEGER;47.637473354,5.800345754
46174;LINAC;46270;;LINAC;44.676115709,2.117269414
70357;MONTBOZON;70230;;MONTBOZON;47.461768846,6.255116365
27401;LE MESNIL FUGUET;27930;;LE MESNIL FUGUET;49.072937323,1.113196341
92064;ST CLOUD;92210;;ST CLOUD;48.842563081,2.208695657
70373;LA ROCHE MOREY;70120;BETONCOURT LES MENETRIERS;LA ROCHE MOREY;47.694847267,5.753010926
46177;LOUBRESSAC;46130;;LOUBRESSAC;44.866472069,1.790848358
70373;LA ROCHE MOREY;70120;ST JULIEN;LA ROCHE MOREY;47.694847267,5.753010926
27413;MONTFORT SUR RISLE;27290;;MONTFORT SUR RISLE;49.294858394,0.670518096
93033;GOURNAY SUR MARNE;93460;;GOURNAY SUR MARNE;48.861105557,2.57585149
70380;NEUREY EN VAUX;70160;;NEUREY EN VAUX;47.742433534,6.202268963
46189;MAYRINHAC LENTOUR;46500;;MAYRINHAC LENTOUR;44.813456378,1.805015644
70386;LA NEUVELLE LES SCEY;70360;;LA NEUVELLE LES SCEY;47.701320241,5.940913083
27414;MONTREUIL L ARGILLE;27390;ST AQUILIN D AUGERONS;MONTREUIL L ARGILLE;48.93944599,0.46797293500000003
93046;LIVRY GARGAN;93190;;LIVRY GARGAN;48.920002762,2.535619525
70402;OYRIERES;70600;;OYRIERES;47.528943334,5.573260668
46194;MILHAC;46300;;MILHAC;44.796615793,1.347918085
70388;NOIDANS LES VESOUL;70000;;NOIDANS LES VESOUL;47.609689654,6.117934455
27425;NASSANDRES SUR RISLE;27170;PERRIERS LA CAMPAGNE;NASSANDRES SUR RISLE;49.14237939,0.714290167
93079;VILLETANEUSE;93430;;VILLETANEUSE;48.957545912,2.345516528
70414;PLANCHER LES MINES;70290;;PLANCHER LES MINES;47.786568723,6.7740499970000005
46196;MONTAMEL;46310;;MONTAMEL;44.607708775,1.464451248
70390;NOROY LE BOURG;70000;;NOROY LE BOURG;47.60395682,6.289247615
27426;NEAUFLES ST MARTIN;27830;;NEAUFLES ST MARTIN;49.277555872,1.7264089440000001
94001;ABLON SUR SEINE;94480;;ABLON SUR SEINE;48.724658139,2.4212571670000003
70432;QUERS;70200;;QUERS;47.727321044,6.423578397
46201;MONTCUQ EN QUERCY BLANC;46800;MONTCUQ;MONTCUQ EN QUERCY BLANC;44.342670194,1.171425316
70392;OIGNEY;70120;;OIGNEY;47.756336472,5.850368403
27427;NEAUFLES AUVERGNY;27250;AUVERGNY;NEAUFLES AUVERGNY;48.874702476,0.744632052
94033;FONTENAY SOUS BOIS;94120;;FONTENAY SOUS BOIS;48.851226859,2.474030123
70439;RAZE;70000;;RAZE;47.580718402,6.004198415
46203;MONTET ET BOUXAL;46210;;MONTET ET BOUXAL;44.748495869,2.035946154
70397;ORMENANS;70230;;ORMENANS;47.458409459,6.214620427
27427;NEAUFLES AUVERGNY;27250;NEAUFLES SUR RISLE;NEAUFLES AUVERGNY;48.874702476,0.744632052
94055;ORMESSON SUR MARNE;94490;;ORMESSON SUR MARNE;48.785828066,2.539660672
70441;RECOLOGNE LES RIOZ;70190;;RECOLOGNE LES RIOZ;47.468568311,5.983174831
46213;PADIRAC;46500;;PADIRAC;44.850549565,1.755501353
70401;OVANCHES;70360;;OVANCHES;47.629205238,5.956544324
27430;LA NEUVE GRANGE;27150;;LA NEUVE GRANGE;49.360228929,1.557904416
94056;PERIGNY;94520;;PERIGNY SUR YERRES;48.696591847,2.561137172
70442;RENAUCOURT;70120;;RENAUCOURT;47.641927078,5.763441866
46216;PAYRIGNAC;46300;;PAYRIGNAC;44.762937086,1.34352172
70412;PLAINEMONT;70800;;PLAINEMONT;47.847636676,6.21774384
27432;LA NEUVILLE DU BOSC;27890;;LA NEUVILLE DU BOSC;49.194245843,0.8151024060000001
94068;ST MAUR DES FOSSES;94100;;ST MAUR DES FOSSES;48.798824614,2.494496787
70444;LA RESIE ST MARTIN;70140;;LA RESIE ST MARTIN;47.311306651,5.608347238
46218;PESCADOIRES;46220;;PESCADOIRES;44.499914023,1.157897056
70425;LA PROISELIERE ET LANGLE;70310;;LA PROISELIERE ET LANGLE;47.813598572000004,6.491593288
27435;LA NOE POULAIN;27560;;LA NOE POULAIN;49.270671481,0.5193921730000001
94069;ST MAURICE;94410;;ST MAURICE;48.818390376,2.437334691
70446;RIGNY;70100;;RIGNY;47.477812652,5.633090154
46219;PEYRILLES;46310;;PEYRILLES;44.621364968,1.393632889
70428;PUSEY;70000;;PUSEY;47.651605939,6.121745323
27437;NOJEON EN VEXIN;27150;;NOJEON EN VEXIN;49.329206223,1.556627153
94074;VALENTON;94460;;VALENTON;48.752728069,2.461236106
70447;RIOZ;70190;LES FONTENIS;RIOZ;47.437355374,6.075554764
46221;PLANIOLES;46100;;PLANIOLES;44.642105499,2.028127639
70443;LA GRANDE RESIE;70140;;LA GRANDE RESIE;47.336772685,5.563177654
27447;LE VAL DORE;27190;ORVAUX;LE VAL DORE;48.946632777,0.99214952
94074;VALENTON;94460;VAL POMPADOUR;VALENTON;48.752728069,2.461236106
70450;LA ROCHELLE;70120;;LA ROCHELLE;47.751840681,5.725168629
46230;PUYJOURDES;46260;;PUYJOURDES;44.402127109,1.855675811
70452;ROSEY;70000;;ROSEY;47.55813203,6.020694446
27451;PARVILLE;27180;;PARVILLE;49.031916036,1.092381046
94075;VILLECRESNES;94440;;VILLECRESNES;48.720848417,2.531345894
70453;LA ROSIERE;70310;;LA ROSIERE;47.909566674,6.621983653
46231;PUY L EVEQUE;46700;;PUY L EVEQUE;44.516516737,1.135734379
70456;RUHANS;70190;;RUHANS;47.459034103,6.135553024
27460;PLAINVILLE;27300;;PLAINVILLE;49.079093144,0.49990476
94078;VILLENEUVE ST GEORGES;94190;;VILLENEUVE ST GEORGES;48.741877726,2.449089194
70460;ST BRESSON;70280;;ST BRESSON;47.8775257,6.507411331
46233;QUISSAC;46320;;QUISSAC;44.624511778,1.719450772
70466;ST LOUP NANTOUARD;70100;NANTOUARD;ST LOUP NANTOUARD;47.429900576,5.728622769
27467;PONT AUDEMER;27500;;PONT AUDEMER;49.345765639,0.521086602
95002;ABLEIGES;95450;;ABLEIGES;49.085390681,1.974876453
70461;ST BROING;70100;;ST BROING;47.455555776,5.681093747
46238;RIGNAC;46500;;RIGNAC;44.806185142,1.704032454
70467;ST LOUP SUR SEMOUSE;70800;;ST LOUP SUR SEMOUSE;47.878640748,6.266046383
27467;PONT AUDEMER;27500;ST GERMAIN VILLAGE;PONT AUDEMER;49.345765639,0.521086602
95012;AMENUCOURT;95510;;AMENUCOURT;49.110115197,1.649566256
70471;STE REINE;70700;;STE REINE;47.500413371,5.775483787
46242;RUDELLE;46120;;RUDELLE;44.730503295,1.878122727
70473;ST SAUVEUR;70300;;ST SAUVEUR;47.795438429,6.394930747
27469;PONT DE L ARCHE;27340;;PONT DE L ARCHE;49.291189548,1.143921981
95024;ARTHIES;95420;;ARTHIES;49.095189656,1.7969708340000001
70476;SAPONCOURT;70210;;SAPONCOURT;47.869609245,6.019080264
46251;ST CERE;46400;;ST CERE;44.853141035,1.892658111
70478;SAULX;70240;;SAULX;47.694422029,6.276722947
27471;PORTE DE SEINE;27100;TOURNEDOS SUR SEINE;PORTE DE SEINE;49.26369909,1.260889187
95028;ATTAINVILLE;95570;;ATTAINVILLE;49.06037642,2.350739674
70477;SAULNOT;70400;GONVILLARS;SAULNOT;47.570188456,6.629255066
46254;ST CHELS;46160;;ST CHELS;44.526181423,1.814649861
70486;SEMMADON;70120;;SEMMADON;47.739919248,5.88050703
27474;POSES;27740;;POSES;49.299762821,1.240762804
95042;BAILLET EN FRANCE;95560;;BAILLET EN FRANCE;49.058629716,2.302373577
70481;SAVOYEUX;70130;;SAVOYEUX;47.547147683,5.736649619
46266;ST FELIX;46100;;ST FELIX;44.61231552,2.113219403
70487;SENARGENT MIGNAFANS;70110;;SENARGENT MIGNAFANS;47.566338739,6.529786049
27475;LA POTERIE MATHIEU;27560;;LA POTERIE MATHIEU;49.252579444,0.521728839
95055;BELLEFONTAINE;95270;;BELLEFONTAINE;49.092655257,2.469562727
70484;SECENANS;70400;;SECENANS;47.548618297,6.566583901
46271;ST JEAN LESPINASSE;46400;;ST JEAN LESPINASSE;44.85841927,1.859334475
70489;SERVANCE MIELLIN;70440;SERVANCE;SERVANCE MIELLIN;47.821304081,6.702152092
27478;PREY;27220;;PREY;48.957980233,1.219531268
95056;BELLOY EN FRANCE;95270;;BELLOY EN FRANCE;49.092228842,2.371378479
70491;SEVEUX MOTEY;70130;SEVEUX;SEVEUX MOTEY;47.534235847,5.765371204
46279;ST MAURICE EN QUERCY;46120;;ST MAURICE EN QUERCY;44.74933635,1.9560326940000001
70494;SORNAY;70150;;SORNAY;47.280956403,5.695856414
27480;PUCHAY;27150;;PUCHAY;49.354242314,1.52594943
95078;BOISSY L AILLERIE;95650;;BOISSY L AILLERIE;49.083308253,2.032280181
70500;THIEFFRANS;70230;;THIEFFRANS;47.50694131,6.303925433
46283;ST MICHEL DE BANNIERES;46110;;ST MICHEL DE BANNIERES;44.975917241,1.683646948
70499;THEULEY;70120;;THEULEY;47.622818798,5.820367045
27481;PULLAY;27130;;PULLAY;48.727919325,0.8641970080000001
95127;CERGY;95000;MENANDON;CERGY;49.039967587,2.051139021
70510;VADANS;70140;;VADANS;47.352243408,5.579937112
46302;SENAILLAC LATRONQUIERE;46210;;SENAILLAC LATRONQUIERE;44.837306719,2.07465355
70504;TRAVES;70360;;TRAVES;47.606124041,5.962639587
27482;LA PYLE;27370;;LA PYLE;49.199891122,0.89723084
95139;LA CHAPELLE EN VEXIN;95420;;LA CHAPELLE EN VEXIN;49.184136588,1.728270643
70512;LA VAIVRE;70320;;LA VAIVRE;47.913173914,6.367264046
46304;SENIERGUES;46240;;SENIERGUES;44.714112855,1.5603635439999999
70517;VALLEROIS LORIOZ;70000;;VALLEROIS LORIOZ;47.564447581,6.154318013
27483;QUATREMARE;27400;;QUATREMARE;49.184045862,1.080759138
95142;CHARS;95750;;CHARS;49.157814702,1.9308010420000001
70515;LE VAL DE GOUHENANS;70200;;LE VAL DE GOUHENANS;47.623873952,6.4868047110000004
46311;SOUSCEYRAC EN QUERCY;46190;SOUSCEYRAC;SOUSCEYRAC EN QUERCY;44.905439497,2.031784337
70520;VANNE;70130;;VANNE;47.604424569,5.847421179
27485;QUILLEBEUF SUR SEINE;27680;;QUILLEBEUF SUR SEINE;49.470284163,0.5019032999999999
95144;CHATENAY EN FRANCE;95190;;CHATENAY EN FRANCE;49.064897361,2.462793667
70521;VANTOUX ET LONGEVELLE;70700;;VANTOUX ET LONGEVELLE;47.448554765,5.83769129
46319;THEMINETTES;46120;;THEMINETTES;44.718480906,1.85032046
70524;VAUCHOUX;70170;;VAUCHOUX;47.658875166,6.03287611
27497;ROUGEMONTIERS;27350;;ROUGEMONTIERS;49.358195774,0.7239492310000001
95166;CLERY EN VEXIN;95420;;CLERY EN VEXIN;49.131528413,1.84893942
70523;VARS;70600;;VARS;47.537454305,5.519952475
46321;TOUZAC;46700;;TOUZAC;44.496849244,1.059610518
70530;VELLECHEVREUX ET COURBENANS;70110;;VELLECHEVREUX ET COURBENANS;47.541789474,6.544400308
27501;ROUVRAY;27120;;ROUVRAY;49.066112927,1.339836512
95199;DOMONT;95330;;DOMONT;49.030025383,2.323249469
70528;VELESMES ECHEVANNE;70100;;VELESMES ECHEVANNE;47.421849481,5.69058854
46323;USSEL;46240;;USSEL;44.591964953,1.495856881
70533;VELLEFREY ET VELLEFRANGE;70700;;VELLEFREY ET VELLEFRANGE;47.444542966,5.8083140790000005
27511;ST AUBIN D ECROSVILLE;27110;;ST AUBIN D ECROSVILLE;49.142770028,0.9866930960000001
95229;EZANVILLE;95460;;EZANVILLE;49.038584108,2.362267931
70529;VELET;70100;;VELET;47.426027034,5.565104058
46330;VAYRAC;46110;;VAYRAC;44.945272341,1.692844397
70539;VELLEXON QUEUTREY ET VAUDEY;70130;;VELLEXON QUEUTREY ET VAUDEY;47.549862192,5.808725202
27516;TREIS SANTS EN OUCHE;27270;ST QUENTIN DES ISLES;TREIS SANTS EN OUCHE;49.059907621,0.62630643
95254;FREMECOURT;95830;;FREMECOURT;49.123173928,1.993248998
70534;VELLEFRIE;70240;;VELLEFRIE;47.702123555,6.221593689
47016;AUBIAC;47310;;AUBIAC;44.137653256,0.568156925
70542;VENERE;70100;;VENERE;47.359048801,5.678220567
27524;STE COLOMBE LA COMMANDERIE;27110;;STE COLOMBE LA COMMANDERIE;49.107530676,0.9355016220000001
95277;GONESSE;95500;;GONESSE;48.986294753,2.457534399
70541;VELORCEY;70300;;VELORCEY;47.784796044,6.250478278
47017;AURADOU;47140;;AURADOU;44.340941105,0.814645897
70548;VERNOIS SUR MANCE;70500;;VERNOIS SUR MANCE;47.842662146,5.778022343
27533;ST DENIS LE FERMENT;27140;;ST DENIS LE FERMENT;49.322389877,1.7180711610000001
95288;GROSLAY;95410;;GROSLAY;48.985398076,2.350437036
70545;VENISEY;70500;;VENISEY;47.835491792,6.0001706
47022;BAZENS;47130;;BAZENS;44.268073985,0.42760661600000005
70552;VILLAFANS;70110;;VILLAFANS;47.582284397,6.475931346
27536;ST ELOI DE FOURQUES;27800;;ST ELOI DE FOURQUES;49.235709142,0.803426269
95295;GUIRY EN VEXIN;95450;;GUIRY EN VEXIN;49.115481312,1.856715992
70546;VEREUX;70180;;VEREUX;47.526786446,5.638614166
47023;BEAUGAS;47290;;BEAUGAS;44.511535754,0.6236152660000001
70554;VILLARS LE PAUTEL;70500;;VILLARS LE PAUTEL;47.89589417,5.920242423
27548;ST GERMAIN SUR AVRE;27320;;ST GERMAIN SUR AVRE;48.773092321,1.262333311
95298;HARAVILLIERS;95640;;HARAVILLIERS;49.174968669,2.036994982
70560;VILLERS BOUTON;70190;;VILLERS BOUTON;47.450175815,5.975055423
47029;BLANQUEFORT SUR BRIOLANCE;47500;;BLANQUEFORT SUR BRIOLANCE;44.609351186,0.9606610790000001
70558;LA VILLENEUVE BELLENOYE LA MAIZE;70240;;LA VILLENEUVE BELLENOYE LA MAIZE;47.709969912,6.240871632
27552;ST JEAN DU THENNEY;27270;;ST JEAN DU THENNEY;49.014752215,0.45834903600000004
95309;HODENT;95420;;HODENT;49.142472662,1.762560638
70562;VILLERS LA VILLE;70110;;VILLERS LA VILLE;47.55035219,6.466103214
47030;BLAYMONT;47470;;BLAYMONT;44.294733738,0.859376718
70564;VILLERS LES LUXEUIL;70300;;VILLERS LES LUXEUIL;47.768690253,6.279819819
27554;LA CHAPELLE LONGUEVILLE;27950;LA CHAPELLE REANVILLE;LA CHAPELLE LONGUEVILLE;49.111491791,1.436306231
95323;JOUY LE MOUTIER;95280;JOUY LA FONTAINE;JOUY LE MOUTIER;49.010991384,2.033483228
70563;VILLERS LE SEC;70000;;VILLERS LE SEC;47.58331702,6.238709829
47032;BON ENCONTRE;47240;;BON ENCONTRE;44.208220893000004,0.6880086
70567;VILLERS SUR SAULNOT;70400;;VILLERS SUR SAULNOT;47.548115546,6.647550586
